Unit,,,,,,Sec,,,,V,C,MHz,dBm,mA,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,dBc/Hz,fs,,,Sec,,,
HighL,,,,,,,,,,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,,,,,,
PID-249,1,1,13,-12,1,9.621,12,,,3.29999995231628,0,2597.02587890625,-5.40033906936646,9.83791732788086,-71.6328125,-104.414360046387,-127.658340454102,-145.311279296875,-156.581985473633,-158.259262084961,36.6009407043457,1,2012_12_14 13:31:48,0.301, Sim-StriHandler-NA, PASS, Bin1
PID-250,1,1,14,-12,1,9.656,12,,,3.29999995231628,0,2606.63110351563,-5.76898092269897,9.81632423400879,-68.7488555908203,-98.5384826660156,-120.624099731445,-138.992172241211,-148.863204956055,-156.404418945313,79.6301879882813,1,2012_12_14 13:31:58,0.262, Sim-StriHandler-NA, PASS, Bin1
PID-251,1,1,15,-12,1,9.678,12,,,3.29999995231628,0,2610.99438476563,-6.31851428985596,9.78673934936523,-67.9333877563477,-98.775146484375,-120.03076171875,-138.084396362305,-148.934265136719,-154.890365600586,80.6693115234375,1,2012_12_14 13:32:09,0.242, Sim-StriHandler-NA, PASS, Bin1
PID-252,1,1,19,-12,1,9.63,12,,,3.29999995231628,0,2597.74975585938,-5.79754680633545,9.73955917358398,-70.2772827148438,-98.2898483276367,-119.435607910156,-137.420120239258,-147.377914428711,-153.489028930664,87.0082855224609,1,2012_12_14 13:32:19,0.281, Sim-StriHandler-NA, PASS, Bin1
PID-253,1,1,20,-12,1,9.681,12,,,3.29999995231628,0,2606.1005859375,-6.09162944793701,9.76282501220703,-72.7210006713867,-105.080474853516,-128.262329101563,-146.88117980957,-153.780502319336,-156.428863525391,34.2889099121094,1,2012_12_14 13:32:29,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-254,1,1,21,-12,1,9.657,12,,,3.29999995231628,0,2611.599609375,-6.59140914916992,9.76930236816406,-73.275993347168,-107.427207946777,-131.247436523438,-149.389083862305,-153.979110717773,-156.369216918945,26.6229248046875,1,2012_12_14 13:32:39,0.251, Sim-StriHandler-NA, PASS, Bin1
PID-255,1,1,25,-12,1,9.673,12,,,3.29999995231628,0,2595.06274414063,-5.79047054290771,9.61393451690674,-71.5559616088867,-102.387001037598,-125.003540039063,-144.099746704102,-153.778549194336,-156.622222900391,47.541202545166,1,2012_12_14 13:32:49,0.25, Sim-StriHandler-NA, PASS, Bin1
PID-256,1,1,26,-12,1,9.67,12,,,3.29999995231628,0,2602.02661132813,-6.20561164855957,9.61150741577148,-73.7981948852539,-106.377769470215,-129.258041381836,-145.679916381836,-153.819076538086,-155.810501098633,31.6803817749023,1,2012_12_14 13:32:59,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-257,1,1,27,-12,1,9.655,12,,,3.29999995231628,0,2608.689453125,-7.10503238677979,9.75273036956787,-73.4522018432617,-98.7788314819336,-119.520050048828,-138.135482788086,-149.286468505859,-154.421798706055,85.2098083496094,1,2012_12_14 13:33:09,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-258,1,1,31,-12,1,9.674,12,,,3.29999995231628,0,2596.79638671875,-5.96880525588989,9.47163391113281,-73.5285339355469,-101.312545776367,-122.741050720215,-140.687210083008,-150.378936767578,-154.332870483398,59.3989791870117,1,2012_12_14 13:33:19,0.247, Sim-StriHandler-NA, PASS, Bin1
PID-259,1,1,32,-12,1,9.668,12,,,3.29999995231628,0,2606.0029296875,-6.09318489074707,9.46364307403564,-74.5656661987305,-99.4836196899414,-120.010032653809,-138.088180541992,-148.456481933594,-154.975036621094,78.8089218139648,1,2012_12_14 13:33:29,0.258, Sim-StriHandler-NA, PASS, Bin1
PID-260,1,1,33,-12,1,9.648,12,,,3.29999995231628,0,2609.8017578125,-6.69083684921265,9.51746559143066,-69.5907440185547,-96.4604110717773,-118.04712677002,-136.417282104492,-148.716766357422,-154.879257202148,103.597328186035,1,2012_12_14 13:33:39,0.252, Sim-StriHandler-NA, PASS, Bin1
PID-261,1,1,37,-12,1,9.673,12,,,3.29999995231628,0,2598.36181640625,-5.94148248672485,9.30832958221436,-80.2235336303711,-107.016616821289,-128.248733520508,-147.29931640625,-156.080490112305,-154.474975585938,30.6282119750977,1,2012_12_14 13:33:49,0.262, Sim-StriHandler-NA, PASS, Bin1
PID-262,1,1,33,-11,1,9.616,12,,,3.29999995231628,0,2602.85205078125,-6.36067193984985,9.49921894073486,-76.0123977661133,-105.058700561523,-125.642250061035,-144.460235595703,-153.050735473633,-156.210037231445,40.5317649841309,1,2012_12_14 13:33:59,0.326, Sim-StriHandler-NA, PASS, Bin1
PID-263,1,1,27,-11,1,9.63,12,,,3.29999995231628,0,2607.10693359375,-6.00860828399658,9.61296463012695,-71.1449356079102,-102.389930725098,-124.706611633301,-143.236892700195,-152.483673095703,-155.972717285156,51.5538597106934,1,2012_12_14 13:34:09,0.295, Sim-StriHandler-NA, PASS, Bin1
PID-264,1,1,21,-11,1,9.634,12,,,3.29999995231628,0,2607.91845703125,-6.03085988998413,9.73610305786133,-73.1286163330078,-98.4655990600586,-119.343566894531,-137.150238037109,-148.375564575195,-154.926971435547,86.4549865722656,1,2012_12_14 13:34:19,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-265,1,1,15,-11,1,9.632,12,,,3.29999995231628,0,2607.07836914063,-5.78485197067261,9.83807945251465,-67.3755874633789,-96.5746536254883,-117.605529785156,-135.522903442383,-146.356872558594,-154.88883972168,107.065124511719,1,2012_12_14 13:34:29,0.283, Sim-StriHandler-NA, PASS, Bin1
PID-266,1,1,9,-11,1,9.636,12,,,3.29999995231628,0,2605.8369140625,-5.7642359161377,9.78134155273438,-68.1574935913086,-104.259521484375,-126.054298400879,-144.52880859375,-153.779586791992,-154.746520996094,42.6972427368164,1,2012_12_14 13:34:40,0.287, Sim-StriHandler-NA, PASS, Bin1
PID-267,1,1,3,-11,1,9.64,12,,,3.29999995231628,0,2604.92822265625,-6.25296825408936,9.78171920776367,-70.2085189819336,-105.176284790039,-126.926208496094,-144.442047119141,-153.410415649414,-155.086288452148,38.6058616638184,1,2012_12_14 13:34:50,0.278, Sim-StriHandler-NA, PASS, Bin1
PID-268,1,1,-3,-11,1,9.643,12,,,3.29999995231628,0,2600.79736328125,-6.05194562911987,9.75872230529785,-72.0167541503906,-102.206367492676,-122.100357055664,-140.912796020508,-153.249572753906,-155.265060424805,61.49853515625,1,2012_12_14 13:35:00,0.279, Sim-StriHandler-NA, PASS, Bin1
PID-269,1,1,-9,-11,1,9.65,12,,,3.29999995231628,0,2604.58715820313,-6.11277812957764,9.76196193695068,-65.3842468261719,-94.4840621948242,-115.269989013672,-133.677001953125,-146.224884033203,-155.497375488281,141.207473754883,1,2012_12_14 13:35:10,0.274, Sim-StriHandler-NA, PASS, Bin1
PID-270,1,1,-15,-11,1,9.644,12,,,3.29999995231628,0,3251.12231445313,-48.2910856628418,0.00437328312546015,-72.4361801147461,-80.4813613891602,-93.2136459350586,-98.0084991455078,-105.42845916748,-102.569183349609,2232.67797851563,1,2012_12_14 13:35:20,0.265, Sim-StriHandler-NA, PASS, Bin1
PID-271,1,1,-21,-11,1,9.647,12,,,3.29999995231628,0,3266.24560546875,-48.2902197265625,0.0062627368606627,-80.1991958618164,-87.4253387451172,-100.818168640137,-105.51106262207,-108.70206451416,-110.659317016602,1185.24597167969,1,2012_12_14 13:35:30,0.272, Sim-StriHandler-NA, PASS, Bin1
PID-272,1,1,-27,-11,1,9.634,12,,,3.29999995231628,0,3263.27807617188,-48.290471496582,0.00253781210631132,-73.5610046386719,-85.768310546875,-94.4732818603516,-100.041816711426,-107.905052185059,-107.22998046875,1848.88989257813,1,2012_12_14 13:35:40,0.279, Sim-StriHandler-NA, PASS, Bin1
PID-273,1,1,-33,-11,1,9.636,12,,,3.29999995231628,0,3260.42578125,-48.2894071960449,0.00313164154067636,-78.4369049072266,-86.2081985473633,-94.1767044067383,-100.727294921875,-104.923217773438,-107.83521270752,1445.92639160156,1,2012_12_14 13:35:50,0.273, Sim-StriHandler-NA, PASS, Bin1
PID-274,1,1,-31,-8,1,9.629,12,,,3.29999995231628,0,3267.86376953125,-48.2905821228027,0.00712649105116725,-71.9852294921875,-80.8611679077148,-91.3801956176758,-97.5037994384766,-100.482551574707,-103.198783874512,2888.60498046875,1,2012_12_14 13:36:00,0.287, Sim-StriHandler-NA, PASS, Bin1
PID-275,1,1,-19,-8,1,9.604,12,,,3.29999995231628,0,3261.61474609375,-48.293630065918,0.00280773360282183,-58.5950241088867,-71.954345703125,-82.8755569458008,-82.5741500854492,-90.4594192504883,-93.4621658325195,9452.083984375,1,2012_12_14 13:36:10,0.337, Sim-StriHandler-NA, PASS, Bin1
PID-276,1,1,-13,-8,1,9.604,12,,,3.29999995231628,0,3260.9853515625,-48.2925924682617,0.0021059347782284,-74.2925415039063,-85.5140075683594,-94.5977172851563,-105.568481445313,-104.706100463867,-108.09154510498,1668.32800292969,1,2012_12_14 13:36:20,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-277,1,1,-1,-8,1,9.627,12,,,3.29999995231628,0,3264.58032226563,-48.2917189025879,0.0055069625377655,-72.9114685058594,-82.87841796875,-94.1838226318359,-100.17163848877,-106.315925598145,-107.795936584473,1898.59533691406,1,2012_12_14 13:36:30,0.296, Sim-StriHandler-NA, PASS, Bin1
PID-278,1,1,5,-8,1,9.623,12,,,3.29999995231628,0,3251.0537109375,-48.2895292663574,0.00048639890155755,-73.5979690551758,-85.3225936889648,-92.7085723876953,-100.84969329834,-102.215705871582,-104.296943664551,2168.90576171875,1,2012_12_14 13:36:40,0.289, Sim-StriHandler-NA, PASS, Bin1
PID-279,1,1,17,-8,1,9.612,12,,,3.29999995231628,0,2607.22412109375,-5.91326326370239,9.84142589569092,-69.7485275268555,-98.1627502441406,-119.308212280273,-137.193420410156,-148.326873779297,-154.336975097656,89.2929611206055,1,2012_12_14 13:36:50,0.307, Sim-StriHandler-NA, PASS, Bin1
PID-280,1,1,23,-8,1,9.616,12,,,3.29999995231628,0,3260.64477539063,-48.2887510681152,0.0065326620824635,-72.4513244628906,-83.6183471679688,-94.8002471923828,-97.7614517211914,-103.932891845703,-102.097709655762,2358.56201171875,1,2012_12_14 13:37:00,0.294, Sim-StriHandler-NA, PASS, Bin1
PID-281,1,1,35,-8,1,9.611,12,,,3.29999995231628,0,3260.64916992188,-48.292725982666,0.00291570299305022,-66.7000427246094,-70.3108291625977,-80.6912460327148,-90.3463592529297,-94.4376220703125,-92.8851699829102,9145.6328125,1,2012_12_14 13:37:10,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-282,1,1,33,-5,1,9.639,12,,,3.29999995231628,0,2597.90478515625,-5.6957487487793,9.49608707427979,-76.3835296630859,-104.89826965332,-127.293853759766,-145.465133666992,-152.951248168945,-154.376129150391,37.2304344177246,1,2012_12_14 13:37:21,0.274, Sim-StriHandler-NA, PASS, Bin1
PID-283,1,1,27,-5,1,9.653,12,,,3.29999995231628,0,2608.4697265625,-7.09502738952637,9.72266006469727,-75.1656188964844,-105.701400756836,-126.326606750488,-145.098007202148,-153.50537109375,-155.928070068359,37.4640884399414,1,2012_12_14 13:37:31,0.28, Sim-StriHandler-NA, PASS, Bin1
PID-284,1,1,26,-5,1,9.662,12,,,3.29999995231628,0,2601.263671875,-6.35504859924316,9.65760898590088,-72.7505264282227,-98.6039886474609,-118.954963684082,-137.247680664063,-148.064758300781,-155.651184082031,89.2339477539063,1,2012_12_14 13:37:41,0.249, Sim-StriHandler-NA, PASS, Bin1
PID-285,1,1,25,-5,1,9.656,12,,,3.29999995231628,0,2597.83447265625,-5.68469041824341,9.59790229797363,-69.2145462036133,-102.725158691406,-127.710258483887,-148.589477539063,-153.716567993164,-155.321517944336,43.3988647460938,1,2012_12_14 13:37:51,0.268, Sim-StriHandler-NA, PASS, Bin1
PID-286,1,1,15,-5,1,9.644,12,,,3.29999995231628,0,2598.01635742188,-5.79575342178345,9.77173137664795,-72.1392211914063,-100.423484802246,-121.117889404297,-139.423202514648,-149.274139404297,-154.733764648438,69.5317764282227,1,2012_12_14 13:38:01,0.275, Sim-StriHandler-NA, PASS, Bin1
PID-287,1,1,9,-5,1,9.649,12,,,3.29999995231628,0,2608.96240234375,-6.63923257827759,9.69701766967773,-69.545768737793,-103.066055297852,-123.929954528809,-141.961044311523,-150.634613037109,-155.314727783203,50.7300758361816,1,2012_12_14 13:38:11,0.277, Sim-StriHandler-NA, PASS, Bin1
PID-288,1,1,8,-5,1,9.677,12,,,3.29999995231628,0,2604.09887695313,-6.38656133651733,9.7170467376709,-70.9235763549805,-104.301528930664,-127.262832641602,-146.248764038086,-154.26594543457,-154.568588256836,40.3988494873047,1,2012_12_14 13:38:21,0.238, Sim-StriHandler-NA, PASS, Bin1
PID-289,1,1,7,-5,1,9.667,12,,,3.29999995231628,0,2597.00244140625,-5.87099164962769,9.59277439117432,-73.4517822265625,-104.439346313477,-126.450073242188,-144.399887084961,-152.868011474609,-156.531677246094,41.1113395690918,1,2012_12_14 13:38:31,0.253, Sim-StriHandler-NA, PASS, Bin1
PID-290,1,1,-3,-5,1,9.619,12,,,3.29999995231628,0,2596.1513671875,-5.5705718421936,9.5399227142334,-70.7414245605469,-101.9892578125,-127.078338623047,-146.279403686523,-154.486419677734,-155.338485717773,47.6767158508301,1,2012_12_14 13:38:41,0.335, Sim-StriHandler-NA, PASS, Bin1
PID-291,1,1,-9,-5,1,9.666,12,,,3.29999995231628,0,2609.09399414063,-6.5424055480957,9.61598777770996,-71.4801025390625,-107.659149169922,-130.123001098633,-147.630035400391,-154.536819458008,-155.88525390625,27.4727172851563,1,2012_12_14 13:38:51,0.257, Sim-StriHandler-NA, PASS, Bin1
PID-292,1,1,-10,-5,1,9.655,12,,,3.29999995231628,0,2606.40600585938,-5.71619361877441,9.55228614807129,-68.622917175293,-94.9204711914063,-115.917900085449,-133.944961547852,-144.887649536133,-154.049682617188,128.204208374023,1,2012_12_14 13:39:01,0.263, Sim-StriHandler-NA, PASS, Bin1
PID-293,1,1,-11,-5,1,9.597,12,,,3.29999995231628,0,2595.59448242188,-5.73592180252075,9.5905065536499,-69.9610137939453,-100.622016906738,-124.797088623047,-143.451889038086,-153.300918579102,-155.735504150391,57.3110160827637,1,2012_12_14 13:39:11,0.226, Sim-StriHandler-NA, PASS, Bin1
PID-294,1,1,-21,-5,1,9.633,12,,,3.29999995231628,0,2597.1083984375,-5.59341234207153,9.57549858093262,-74.6360778808594,-106.503852844238,-127.831581115723,-145.349212646484,-153.852645874023,-157.376007080078,34.9489974975586,1,2012_12_14 13:39:21,0.293, Sim-StriHandler-NA, PASS, Bin1
PID-295,1,1,-27,-5,1,9.634,12,,,3.29999995231628,0,2610.99560546875,-6.56993812561035,9.56632328033447,-72.6594848632813,-104.500068664551,-124.580932617188,-143.3876953125,-152.38801574707,-156.755340576172,46.2705345153809,1,2012_12_14 13:39:31,0.282, Sim-StriHandler-NA, PASS, Bin1
PID-296,1,1,-28,-5,1,9.677,12,,,3.29999995231628,0,2603.744140625,-6.3676385307312,9.50515842437744,-76.7592697143555,-107.279136657715,-128.140289306641,-145.386199951172,-153.960830688477,-156.208618164063,31.0611553192139,1,2012_12_14 13:39:41,0.244, Sim-StriHandler-NA, PASS, Bin1
PID-297,1,1,-29,-5,1,9.665,12,,,3.29999995231628,0,2597.03881835938,-5.89619869232178,9.45619297027588,-76.1611251831055,-100.856521606445,-121.740264892578,-139.710586547852,-149.121734619141,-154.855392456055,66.7162628173828,1,2012_12_14 13:39:51,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-298,1,1,-27,-4,1,9.613,12,,,3.29999995231628,0,2608.27978515625,-5.97528213500977,9.53738689422607,-76.4961090087891,-106.874389648438,-129.52490234375,-146.954467773438,-155.094665527344,-157.603073120117,31.3745288848877,1,2012_12_14 13:40:02,0.297, Sim-StriHandler-NA, PASS, Bin1
PID-299,1,1,-21,-4,1,9.666,12,,,3.29999995231628,0,2605.2529296875,-6.12403291702271,9.58823871612549,-71.0901870727539,-100.897857666016,-121.572509765625,-139.476715087891,-149.685424804688,-157.111328125,65.3329620361328,1,2012_12_14 13:40:12,0.256, Sim-StriHandler-NA, PASS, Bin1
PID-300,1,1,-9,-4,1,9.607,12,,,3.29999995231628,0,2604.42993164063,-6.00557559967041,9.57333946228027,-71.8309783935547,-106.364433288574,-127.503890991211,-146.052139282227,-154.257202148438,-155.373275756836,34.8574981689453,1,2012_12_14 13:40:22,0.336, Sim-StriHandler-NA, PASS, Bin1
PID-301,1,1,-3,-4,1,9.663,12,,,3.29999995231628,0,2600.81103515625,-5.94111818313599,9.50310611724854,-66.4083099365234,-100.517227172852,-122.546722412109,-140.684661865234,-149.872344970703,-155.365310668945,63.8394088745117,1,2012_12_14 13:40:32,0.261, Sim-StriHandler-NA, PASS, Bin1
PID-302,1,1,9,-4,1,9.644,12,,,3.29999995231628,0,2604.2314453125,-6.00900215148926,9.65544986724854,-73.6784973144531,-101.500038146973,-122.456619262695,-140.301696777344,-150.171203613281,-154.299606323242,60.4734382629395,1,2012_12_14 13:40:42,0.287, Sim-StriHandler-NA, PASS, Bin1
PID-303,1,1,15,-4,1,9.645,12,,,3.29999995231628,0,2606.98999023438,-6.11737054824829,9.82733726501465,-70.6602783203125,-103.990135192871,-124.249557495117,-142.844985961914,-151.527420043945,-155.291168212891,47.5163536071777,1,2012_12_14 13:40:52,0.27, Sim-StriHandler-NA, PASS, Bin1
PID-304,1,1,27,-4,1,9.619,12,,,3.29999995231628,0,2604.73046875,-6.42696756362915,9.57458114624023,-74.5863494873047,-102.538833618164,-123.599678039551,-141.506698608398,-151.630187988281,-154.740219116211,52.8768577575684,1,2012_12_14 13:41:02,0.295, Sim-StriHandler-NA, PASS, Bin1
PID-305,1,1,33,-4,1,9.608,12,,,3.29999995231628,0,2606.87622070313,-6.0533131980896,9.48221397399902,-74.7647552490234,-101.858428955078,-123.123649597168,-141.427429199219,-150.689834594727,-155.208557128906,57.3208084106445,1,2012_12_14 13:41:12,0.317, Sim-StriHandler-NA, PASS, Bin1
PID-306,1,1,33,-3,1,9.688,12,,,3.29999995231628,0,2604.74755859375,-6.30712074279785,9.4722261428833,-70.684211730957,-101.888542175293,-123.392692565918,-142.094177246094,-150.899795532227,-155.722595214844,57.8685989379883,1,2012_12_14 13:41:22,0.225, Sim-StriHandler-NA, PASS, Bin1
PID-307,1,1,15,-3,1,9.603,12,,,3.29999995231628,0,2605.63623046875,-6.0356072807312,9.78906154632568,-69.907585144043,-104.9697265625,-127.841987609863,-145.65446472168,-153.136428833008,-157.122772216797,36.8143005371094,1,2012_12_14 13:41:32,0.328, Sim-StriHandler-NA, PASS, Bin1
PID-308,1,1,-3,-3,1,9.604,12,,,3.29999995231628,0,2604.6591796875,-5.81935972213745,9.53339004516602,-71.039176940918,-103.404037475586,-123.921493530273,-143.123748779297,-155.545257568359,-156.262664794922,50.4843215942383,1,2012_12_14 13:41:42,0.321, Sim-StriHandler-NA, PASS, Bin1
PID-309,1,1,-21,-3,1,9.614,12,,,3.29999995231628,0,2607.052734375,-5.76860708236694,9.56680679321289,-73.424934387207,-104.679138183594,-127.183929443359,-145.606384277344,-154.475311279297,-156.526138305664,37.2816963195801,1,2012_12_14 13:41:52,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-310,1,1,-36,-2,1,9.668,12,,,3.29999995231628,0,2605.96508789063,-6.32588714599609,9.26476383209229,-77.9722061157227,-101.440017700195,-121.537162780762,-139.554550170898,-150.349731445313,-155.950744628906,66.4653625488281,1,2012_12_14 13:42:03,0.384, Sim-StriHandler-NA, PASS, Bin1
PID-311,1,1,-18,-2,1,9.669,12,,,3.29999995231628,0,2603.66772460938,-6.30393737792969,9.71202564239502,-72.334228515625,-103.272521972656,-124.320182800293,-142.126495361328,-151.203628540039,-155.862152099609,49.7900352478027,1,2012_12_14 13:42:13,0.381, Sim-StriHandler-NA, PASS, Bin1
PID-312,1,1,0,-2,1,9.662,12,,,3.29999995231628,0,2604.384765625,-6.05527061462402,9.64648914337158,-71.5120239257813,-104.360565185547,-127.525367736816,-146.128555297852,-154.233474731445,-155.018096923828,38.1339988708496,1,2012_12_14 13:42:23,0.392, Sim-StriHandler-NA, PASS, Bin1
PID-313,1,1,18,-2,1,9.611,12,,,3.29999995231628,0,2604.98779296875,-6.51681274414063,9.81616020202637,-72.7394104003906,-101.48119354248,-121.543487548828,-139.857345581055,-150.148406982422,-155.687866210938,65.5808258056641,1,2012_12_14 13:42:33,0.324, Sim-StriHandler-NA, PASS, Bin1
PID-314,1,1,36,-2,1,9.601,12,,,3.29999995231628,0,2604.57739257813,-6.54455751419067,9.40679740905762,-74.5976028442383,-99.7771301269531,-120.174270629883,-138.022933959961,-148.889129638672,-155.725326538086,78.2242202758789,1,2012_12_14 13:42:43,0.329, Sim-StriHandler-NA, PASS, Bin1
PID-315,1,1,35,-1,1,9.664,12,,,3.29999995231628,0,2606.0048828125,-6.19137090682983,9.41262626647949,-71.5541915893555,-98.8866806030273,-119.691940307617,-137.650909423828,-149.193588256836,-155.337310791016,84.4831848144531,1,2012_12_14 13:42:53,0.261, Sim-StriHandler-NA, PASS, Bin1
PID-316,1,1,29,-1,1,9.67,12,,,3.29999995231628,0,2603.58447265625,-6.41380542755127,9.53965377807617,-70.6236038208008,-96.1106948852539,-115.916770935059,-134.169006347656,-145.89582824707,-153.294326782227,127.710998535156,1,2012_12_14 13:43:03,0.254, Sim-StriHandler-NA, PASS, Bin1
PID-317,1,1,23,-1,1,9.615,12,,,3.29999995231628,0,2605.61083984375,-5.94076627731323,9.6632776260376,-70.0628051757813,-97.7172164916992,-118.233047485352,-136.201873779297,-147.433959960938,-156.1376953125,97.3915634155273,1,2012_12_14 13:43:13,0.295, Sim-StriHandler-NA, PASS, Bin1
PID-318,1,1,17,-1,1,9.628,12,,,3.29999995231628,0,2605.44580078125,-6.2027477645874,9.78069305419922,-70.9698104858398,-107.357139587402,-128.812042236328,-146.301284790039,-153.705932617188,-155.054229736328,30.2385692596436,1,2012_12_14 13:43:23,0.297, Sim-StriHandler-NA, PASS, Bin1
PID-319,1,1,11,-1,1,9.637,12,,,3.29999995231628,0,2605.93701171875,-6.00305837631226,9.61080455780029,-70.0178833007813,-102.782745361328,-123.519599914551,-141.668823242188,-150.296585083008,-156.392974853516,53.543815612793,1,2012_12_14 13:43:33,0.283, Sim-StriHandler-NA, PASS, Bin1
PID-320,1,1,5,-1,1,9.643,12,,,3.29999995231628,0,2603.80102539063,-6.12169736862183,9.6371488571167,-67.9290237426758,-104.25309753418,-126.351821899414,-144.503677368164,-152.896133422852,-157.523590087891,40.5874900817871,1,2012_12_14 13:43:43,0.277, Sim-StriHandler-NA, PASS, Bin1
PID-321,1,1,-1,-1,1,9.649,12,,,3.29999995231628,0,2605.12548828125,-6.10683340072632,9.61269474029541,-70.7173004150391,-101.263389587402,-121.849464416504,-139.572860717773,-149.440490722656,-155.322799682617,64.2687301635742,1,2012_12_14 13:43:54,0.274, Sim-StriHandler-NA, PASS, Bin1
PID-322,1,1,-7,-1,1,9.654,12,,,3.29999995231628,0,2601.72998046875,-5.99454874038696,9.45899963378906,-68.9576873779297,-98.1039199829102,-121.035163879395,-139.81965637207,-149.186264038086,-155.356964111328,81.70166015625,1,2012_12_14 13:44:04,0.27, Sim-StriHandler-NA, PASS, Bin1
PID-323,1,1,-13,-1,1,9.661,12,,,3.29999995231628,0,2603.87377929688,-6.05558151245117,9.57020854949951,-72.2530288696289,-103.019508361816,-124.752098083496,-144.402145385742,-153.114212036133,-157.285797119141,49.1985549926758,1,2012_12_14 13:44:14,0.255, Sim-StriHandler-NA, PASS, Bin1
PID-324,1,1,-19,-1,1,9.638,12,,,3.29999995231628,0,2603.01611328125,-6.2132982635498,9.69383239746094,-73.716178894043,-103.542060852051,-124.239875793457,-142.990905761719,-155.662231445313,-155.86296081543,48.6723747253418,1,2012_12_14 13:44:24,0.274, Sim-StriHandler-NA, PASS, Bin1
PID-325,1,1,-25,-1,1,9.649,12,,,3.29999995231628,0,2606.4306640625,-6.04767459869385,9.59827995300293,-70.2139587402344,-97.370964050293,-119.083847045898,-137.592254638672,-147.790405273438,-155.574859619141,94.4239120483398,1,2012_12_14 13:44:34,0.276, Sim-StriHandler-NA, PASS, Bin1
PID-326,1,1,-31,-1,1,9.638,12,,,3.29999995231628,0,2604.00659179688,-6.66407388687134,9.41429996490479,-68.237190246582,-101.538368225098,-125.853897094727,-143.467315673828,-150.953079223633,-154.768798828125,45.8920249938965,1,2012_12_14 13:44:44,0.269, Sim-StriHandler-NA, PASS, Bin1
PID-327,1,1,-34,0,1,9.608,12,,,3.29999995231628,0,2597.7685546875,-6.35628217697144,9.44399261474609,-74.2953338623047,-100.726821899414,-121.440933227539,-139.681335449219,-149.228866577148,-153.958602905273,67.4397048950195,1,2012_12_14 13:44:54,0.325, Sim-StriHandler-NA, PASS, Bin1
PID-328,1,1,-16,0,1,9.614,12,,,3.29999995231628,0,2592.5263671875,-5.93991273880005,9.65760898590088,-70.742805480957,-100.222427368164,-121.431915283203,-140.155624389648,-152.794158935547,-156.725708007813,70.2654724121094,1,2012_12_14 13:45:04,0.33, Sim-StriHandler-NA, PASS, Bin1
PID-329,1,1,2,0,1,9.658,12,,,3.29999995231628,0,2590.21801757813,-5.79571527481079,9.60826873779297,-66.9952392578125,-97.0110015869141,-118.422134399414,-136.646347045898,-146.548690795898,-152.925888061523,99.2983093261719,1,2012_12_14 13:45:14,0.385, Sim-StriHandler-NA, PASS, Bin1
PID-330,1,1,20,0,1,9.619,12,,,3.29999995231628,0,2596.01904296875,-5.90608829498291,9.73243045806885,-72.1148376464844,-102.622169494629,-122.961784362793,-140.491973876953,-149.542510986328,-154.345108032227,57.6493072509766,1,2012_12_14 13:45:24,0.316, Sim-StriHandler-NA, PASS, Bin1
PID-331,1,1,33,2,1,9.669,12,,,3.29999995231628,0,2606.5966796875,-6.18443960189819,9.54526710510254,-67.096923828125,-94.4202194213867,-115.62378692627,-133.832534790039,-144.96549987793,-152.972778320313,137.122375488281,1,2012_12_14 13:45:34,0.373, Sim-StriHandler-NA, PASS, Bin1
PID-332,1,1,15,2,1,9.693,12,,,3.29999995231628,0,2605.5986328125,-6.18971199035645,9.79024887084961,-73.2683639526367,-100.557922363281,-120.94766998291,-138.907760620117,-150.053421020508,-156.757995605469,70.5105438232422,1,2012_12_14 13:45:45,0.359, Sim-StriHandler-NA, PASS, Bin1
PID-333,1,1,-3,2,1,9.606,12,,,3.29999995231628,0,2606.25439453125,-5.98918050765991,9.64546203613281,-73.6530151367188,-104.076103210449,-125.184906005859,-142.611862182617,-152.84016418457,-155.815155029297,45.4086112976074,1,2012_12_14 13:45:55,0.338, Sim-StriHandler-NA, PASS, Bin1
PID-334,1,1,-21,2,1,9.698,12,,,3.29999995231628,0,2607.06884765625,-5.82943338394165,9.64243984222412,-72.4520645141602,-100.536926269531,-121.621643066406,-139.679595947266,-149.532485961914,-156.683151245117,67.6435470581055,1,2012_12_14 13:46:05,0.345, Sim-StriHandler-NA, PASS, Bin1
PID-335,1,1,-27,3,1,9.617,12,,,3.29999995231628,0,2606.19580078125,-6.00065845489502,9.59266567230225,-71.8091735839844,-101.451362609863,-122.434265136719,-140.086517333984,-150.700408935547,-156.763412475586,61.3336296081543,1,2012_12_14 13:46:15,0.303, Sim-StriHandler-NA, PASS, Bin1
